Family,Subfamily,Tribe,Species name and author,tips,"broad_sociality (solitary, social, kleptoparasite, social parasite)","fine_sociality (communal, primitively eusocial, eusocial)",sociality_notes,sociality_ref,nesting_broad,nesting_fine,reference,Nest.Accuracy,habitat,reference
Apidae,Eucerinae,Exomalopsini,,Anthophorula_texana,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2016,,,
Apidae,Eucerinae,Exomalopsini,,Anthophorula_sidae,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2017,,,
Apidae,Eucerinae,Exomalopsini,,Anthophorula_exilis,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2018,,,
Apidae,Eucerinae,Exomalopsini,,Anthophorula_niveata,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2019,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_analis,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2020,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_mellipes,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2021,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_pubescens,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2022,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_similis,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2023,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_solitaria,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2024,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_trifasciata,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2025,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_snowi,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2026,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_binotata,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2027,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_solidaginis,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2028,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_byersi,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2029,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_solani,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2030,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_bicellularis,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2031,,,
Apidae,Eucerinae,Exomalopsini,,Exomalopsis_diminuta,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2032,,,
Apidae,Eucerinae,Exomalopsini,,Anthophorula_compactula,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2033,,,
Apidae,Eucerinae,Exomalopsini,,Anthophorula_completa,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2034,,,
Apidae,Eucerinae,Exomalopsini,,Anthophorula_truncata,solitary,,,Cardinal & Danforth 2011,ground ,,Michener 2035,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_albolimbata,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_armata,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_polita,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_antinorii,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_australica,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_elsei,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_chalybea,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_davidi,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_cornuta,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_florisomnis,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_alluaudi,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_bequaerti,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Xylocopinae,Ctenoplectrini,,Ctenoplectra_terminalis,solitary,,,Cardinal & Danforth 2011,above-ground,"existing cavities in wood, abandoned Megachile nests, etc.",Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_plumipes,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_furcata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_villosula,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_terminalis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_crinipes,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_edwardsii,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_punctilabris,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_pacifica,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_ursina,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_porterae,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_atroalba,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_leucophaea,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_aestivalis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_retusa,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_montana,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_walshii,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_urbana,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_arequipensis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_incerta,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_paranensis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_abrupta,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_bomboides,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_occidentalis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_plagiata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_vallorum,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_californica,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_bimaculata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_tibialis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_wartmanni,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_maculilabralis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_beijingensis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_quadrimaculata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_centriformis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_fulvicauda,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_balneorum,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_abroniae,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_columbariae,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_salazariae,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_striata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_mortuaria,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_pachyodonta,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_parkeri,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_albata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_cockerelli,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_flavocincta,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_exigua,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_petrophila,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_maculifrons,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_rhodothorax,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_caudata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_chihuahua,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_timberlakei,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_estebana,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_rara,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_erythrothorax,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_escalante,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_peritomae,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_curta,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_squammulosa,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_phenax,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_hololeuca,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_vestita,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_albigena,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_asserta,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_calceifera,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_dulcifera,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_karlba,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_alpha,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_mcnamarae,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_paeninsulae,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_cingulata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_indistincta,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_thorogoodi,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_walkeri,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_viridicingulata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_adelaidae,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_murrayensis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_pulchra,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_calens,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_quadrifasciata,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_aeruginosa,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_chlorocyanea,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_albiceps,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_calva,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_albigenella,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_bombiformis,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_rhodoscymna,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_dawsoni,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_scymna,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Amegilla_nubica,solitary,,,Michener 1969,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Anthophora_pubescens,solitary,,,Michener 2007,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Habropoda_laboriosa,solitary,,,Barthell et al. 1998,ground,,Barthell et al. 1998,,,
Apidae,Anthophorinae,Anthophorini,,Habropoda_depressa,solitary,,,Barthell et al. 1998,ground,,Barthell et al. 1999,,,
Apidae,Anthophorinae,Anthophorini,,Habropoda_sinensis,solitary,,,Barthell et al. 1998,ground,,Barthell et al. 2000,,,
Apidae,Anthophorinae,Anthophorini,,Habropoda_cineraria,solitary,,,Barthell et al. 1998,ground,,Barthell et al. 2001,,,
Apidae,Anthophorinae,Anthophorini,,Habropoda_pallida,solitary,,,Barthell et al. 1998,ground,,Barthell et al. 2002,,,
Apidae,Anthophorinae,Anthophorini,,Habropoda_tristissima,solitary,,,Barthell et al. 1998,ground,,Barthell et al. 2003,,,
Apidae,Anthophorinae,Anthophorini,,Habropoda_tarsata,solitary,,,Barthell et al. 1998,ground,,Barthell et al. 2004,,,
Apidae,Anthophorinae,Anthophorini,,Habropoda_radoszkowskii,solitary,,,Barthell et al. 1998,ground,,Barthell et al. 2005,,,
Apidae,Anthophorinae,Anthophorini,,Pachymelus_peringueyi,solitary,,,Michener 2007,ground ,,Michener 2007,,,
Apidae,Anthophorinae,Anthophorini,,Deltoptila_aurulentocaudata,solitary,,,Michener 2007,ground ,,Michener 2007,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_oblongatum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,cavities,Hoebeke & Wheeler 1999,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_cordiforme,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_gratum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_unicum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_chilense,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_porterae,solitary,,"""...some live in parasocial colonies.""",Michener 1974,ground,abandoned burrows,Custer & Hicks 1927,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_florentinum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,cavities,Doroshina 1990,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_septemspinosum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,cavities,Sugiura 1994,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_loti,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_colliguayanum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_spatulatum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_toro,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_adelphum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_aymara,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_chubuti,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,cavities,Vitale et al. 2017,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_espinosai,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_anurospilum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_mapuche,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_gayi,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_rubripes,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,cavities,Vitale et al. 2017,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_penai,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_funereum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_maculosum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,cavities,Krombein 1967,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_deceptum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"pre-existing cavities, including burrows",Michener 2007,variable even at genus level,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_cockerelli,solitary,,"""...some live in parasocial colonies.""",Michener 1974,ground,soil,Cane 1996,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_illustre,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground or ground,soil or cavities,Johnson 1904; Hicks 1929,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_formosum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,cavities,Horning 1969; Parker 1987,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_collectum,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,"cavities/stems, sometimes abandoned burrows in ground",Gonzalez & Griswold 2013,,,
Megachilidae,Megachilinae,Anthidiini,,Anthidium_edwardsii,solitary,,"""...some live in parasocial colonies.""",Michener 1974,above-ground,stems (dead bamboo),Grigarick & Stange 1968,,,
