family,subfamily,tribe,tips,broad_sociality,parasite_host_sociality,fine_sociality,sociality_notes,sociality_ref,broad_nesting,parasite_host_nesting,fine_nesting,nesting_notes,nesting_ref,nest_accuracy,host_bee,host_ref,wax,resin,floral_oil,nestmat_accuracy,nest_materials_ref
Megachilidae,,Osmiini,Hoplitis_negevensis,kleptoparasite,solitary,,,Sedivy et al. 2013b,kleptoparasite,ground,kleptoparasite,,Sedivy et al. 2013b,species,"Hoplitis christae, possibly other species of the subgenus Annosmia",Müller 2022,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,,Osmiini,Hoplitis_bassana,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_africana,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_maghrebensis,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_platalea,solitary,,,,Müller 2022,above-ground,,rock cavities,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_robusta,solitary,,,,Müller 2022,above-ground,,cavities,,Müller & Richter 2018,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_nemophilae,solitary,,,,Müller 2022,unknown,,unknown,,Neff 2009,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_simplex,solitary,,,,Müller 2022,above-ground,,cavities,,Neff 2009,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_antalyae,solitary,,,,Müller 2022,above-ground,,cavities,,Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_lebanotica,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_paralias,solitary,,,,Müller 2022,unknown,,unknown,,Müller  & Maus 2016,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_bullifacies,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Parker 1978,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_incanescens,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Parker 1978,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_plagiostoma,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Parker 1978,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_zuni,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Parker 1978,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_jacintana,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_pygmaea,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Parker 1978,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_mojavensis,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Parker 1978,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_illustris,solitary,,,,Müller 2022,ground,,insect burrows,,Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_taenioceras,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_tigrina,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_batyamae,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_longispina,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_bifoveolata,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_ursina,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_villosa,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_yermasoyiae,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_papaveris,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_perezi,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_fasciculata,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_hemisphaerica,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_cristatula,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_pulchella,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_semirubra,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_mocsaryi,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_bisulca,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_dalmatica,solitary,,,,Müller 2022,above-ground,,rock cavities,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_similis,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Haetosmia_brachyura,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Haetosmia_circumventa,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ochreriades_fasciata,solitary,,,,Müller 2022,above-ground,,cavities,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Coelioxys_alternatus,kleptoparasite,solitary,,,Medler 1964,kleptoparasite,above-ground,cavities,,Medler 1964,species,Megachile pugnata,Medler 1964,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_afer,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_caudatus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_brevis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_aurolimbatus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_rufescens,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_alatus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_inermis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_funerarius,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_elongatus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_mandibularis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_conoideus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_lanceolatus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_sodalis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_mesae,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_echinatus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_pratti,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_sayi,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_insita,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_porterae,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_rufitarsis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_moestus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_subelongatus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_albolineata,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_edita,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_grindeliae,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_pergandei,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_barbatus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_paraguayensis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,above-ground,cavities,,Rocha-Filho 2015,species,Carloticola paraguayensis,Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_agilis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_clypearis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_nasidens,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_zapoteca,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_cerasiopleura,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_deani,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_speculiferus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_simillimus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_vigilans,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_alatiformis,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_haemorrhoa,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_decipiens,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Coelioxys_argenteus,kleptoparasite,solitary,,,Michener 2007,kleptoparasite,variable,variable,,,genus,"Megachile, sometimes Osmia, Centris, or Anthophora",Michener 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Matangapis_alticola,solitary,,,,Michener 1974,unknown,unknown,unknown,,,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_niveofasciata,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Radoszkowskiana_rufiventris,kleptoparasite,solitary,,,Rozen & Kamel 2007,kleptoparasite,above-ground,cavities,,Rozen & Kamel 2007,species,Megachile nigripes,Rozen & Kamel 2007,kleptoparasite,kleptoparasite,kleptoparasite,,
Megachilidae,Megachilinae,Megachilini,Megachile_ramakrishnae,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_spissula,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_remotula,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_willughbiella,solitary,,,,Michener 1974,above-ground,,cavities,,Praz 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_frigida,solitary,,,,Michener 1974,above-ground,,cavities,,Hobbs & Lilly 1954; Pengelly 1955; Stephen 1956; Jenkins & Matthews 2004,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_circumcincta,solitary,,,,Michener 1974,ground,,soil,,Latter 1906,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_analis,solitary,,,,Michener 1974,above-ground,,cavities,,Praz 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_melanophaea,solitary,,,,Michener 1974,ground,,soil,,Hobbs & Lilly 1954; Pengelly 1955,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_diabolica,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_lagopoda,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_maritima,solitary,,,,Michener 1974,ground,,soil,,Praz 2017,subgenus,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_nigriventris,solitary,,,,Michener 1974,above-ground,,cavities,,Praz 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_mendica,solitary,,,,Michener 1974,variable,,"cavities, soil",,Medler 1965; Krombein 1967; Baker et al. 1985; Williams et al. 1986,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_snowi,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_gentilis,solitary,,,,Michener 1974,above-ground,,cavities,,Kim 1992,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_pankus,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_texana,solitary,,,,Michener 1974,ground,,soil,,Krombein 1953; Hobbs & Lilly 1954; Eickwort et al. 1981,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_cleomis,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_lippiae,solitary,,,,Michener 1974,ground,,soil,,Hobbs & Lilly 1954,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_coquilletti,solitary,,,,Michener 1974,above-ground,,cavities,,Bzdyk 2012,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_brevis,solitary,,,,Michener 1974,above-ground,,cavities,,Baker et al. 1985,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_droegei,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_onobrychidis,solitary,,,,Michener 1974,ground,,soil,,Sheffield et al. 2011,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,Megachilinae,Megachilini,Megachile_pseudobrevis,solitary,,,,Michener 1974,above-ground,,cavities,,inferred,genus (some variation),,,no,yes,no,,Chui et al. 2021
