"family","tribe","tips","sociality","nest"
"Halicitidae","","Conanthalictus_wilmattae","solitary","ground"
"Halicitidae","","Protodufourea_parca","solitary","ground"
"Halicitidae","","Xeralictus_bicuspidariae","solitary","ground"
"Halicitidae","","Xeralictus_timberlakei","solitary","ground"
"Halicitidae","Halictini","Halictus_quadricinctus","solitary","ground"
"Halicitidae","Halictini","Halictus_ligatus","social","ground"
"Halicitidae","Halictini","Halictus_poeyi","social","ground"
"Halicitidae","Halictini","Halictus_farinosus","social","ground"
"Halicitidae","Halictini","Halictus_parallelus","social","ground"
"Halicitidae","Halictini","Halictus_rubicundus","social","ground"
"Halicitidae","Halictini","Halictus_crenicornis","social","ground"
"Halicitidae","Halictini","Halictus_simplex","social","ground"
"Halicitidae","Halictini","Halictus_maculatus","social","ground"
"Halicitidae","Halictini","Halictus_fulvipes","social","ground"
"Halicitidae","Halictini","Halictus_scabiosae","social","ground"
"Halicitidae","Halictini","Halictus_smaragdulus","social","ground"
"Halicitidae","Halictini","Halictus_gemmeus","social","ground"
"Halicitidae","Halictini","Halictus_kessleri","social","ground"
"Halicitidae","Halictini","Halictus_subauratus","social","ground"
"Halicitidae","Halictini","Halictus_vicinus","social","ground"
"Halicitidae","Halictini","Halictus_pollinosus","solitary","ground"
"Halicitidae","Halictini","Halictus_vestitus","solitary","ground"
"Halicitidae","Halictini","Halictus_tripartitus","social","ground"
"Halicitidae","Halictini","Thrincohalictus_prognathus","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_xanthopus","social","ground"
"Halicitidae","Halictini","Lasioglossum_sexnotatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_lativentre","social","ground"
"Halicitidae","Halictini","Lasioglossum_quadrinotatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_proximatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_sisymbrii","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_pacificum","social","ground"
"Halicitidae","Halictini","Lasioglossum_titusi","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_pavonotum","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_fulvitarse","social","ground"
"Halicitidae","Halictini","Lasioglossum_sexnotatulum","social","ground"
"Halicitidae","Halictini","Lasioglossum_breviventre","social","ground"
"Halicitidae","Halictini","Lasioglossum_subfasciatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_pallens","social","ground"
"Halicitidae","Halictini","Lasioglossum_quadrinotatiforme","social","ground"
"Halicitidae","Halictini","Lasioglossum_primavera","social","ground"
"Halicitidae","Halictini","Lasioglossum_costulatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_athabascense","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_anhypops","social","ground"
"Halicitidae","Halictini","Lasioglossum_mellipes","social","ground"
"Halicitidae","Halictini","Lasioglossum_trizonatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_egregium","social","ground"
"Halicitidae","Halictini","Lasioglossum_coriaceum","social","ground"
"Halicitidae","Halictini","Lasioglossum_acuminatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_morrilli","social","ground"
"Halicitidae","Halictini","Lasioglossum_paraforbesii","social","ground"
"Halicitidae","Halictini","Lasioglossum_desertum","social","ground"
"Halicitidae","Halictini","Lasioglossum_manitouellum","social","ground"
"Halicitidae","Halictini","Lasioglossum_acarophilum","social","ground"
"Halicitidae","Halictini","Lasioglossum_asaphes","social","ground"
"Halicitidae","Halictini","Lasioglossum_tricnicos","social","ground"
"Halicitidae","Halictini","Lasioglossum_transvorsum","social","ground"
"Halicitidae","Halictini","Lasioglossum_fuscipenne","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_laevigatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_aethiopicum","social","ground"
"Halicitidae","Halictini","Lasioglossum_nicolli","social","ground"
"Halicitidae","Halictini","Lasioglossum_kumejimense","social","ground"
"Halicitidae","Halictini","Lasioglossum_flindersi","social","ground"
"Halicitidae","Halictini","Lasioglossum_dampieri","social","ground"
"Halicitidae","Halictini","Lasioglossum_zingowli","social","ground"
"Halicitidae","Halictini","Lasioglossum_flammeum","social","ground"
"Halicitidae","Halictini","Lasioglossum_subsphecodes","social","ground"
"Halicitidae","Halictini","Lasioglossum_holochlorum","social","ground"
"Halicitidae","Halictini","Lasioglossum_urbanum","social","ground"
"Halicitidae","Halictini","Lasioglossum_micheneri","social","ground"
"Halicitidae","Halictini","Lasioglossum_achrostum","social","ground"
"Halicitidae","Halictini","Lasioglossum_ostridorsum","social","ground"
"Halicitidae","Halictini","Lasioglossum_taveuniense","social","ground"
"Halicitidae","Halictini","Lasioglossum_nadarivatuense","social","ground"
"Halicitidae","Halictini","Lasioglossum_terminale","social","ground"
"Halicitidae","Halictini","Lasioglossum_tuiwawae","social","ground"
"Halicitidae","Halictini","Lasioglossum_atritergum","social","ground"
"Halicitidae","Halictini","Lasioglossum_kaicolo","social","ground"
"Halicitidae","Halictini","Lasioglossum_concavum","social","ground"
"Halicitidae","Halictini","Lasioglossum_fijiense","social","ground"
"Halicitidae","Halictini","Lasioglossum_versifrons","social","ground"
"Halicitidae","Halictini","Lasioglossum_groomi","social","ground"
"Halicitidae","Halictini","Lasioglossum_hadrandrum","social","ground"
"Halicitidae","Halictini","Lasioglossum_epiense","social","ground"
"Halicitidae","Halictini","Lasioglossum_tannaense","social","ground"
"Halicitidae","Halictini","Lasioglossum_wilsoni","social","ground"
"Halicitidae","Halictini","Lasioglossum_megastigmum","social","ground"
"Halicitidae","Halictini","Lasioglossum_punctatum","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_sphecodoides","social","ground"
"Halicitidae","Halictini","Lasioglossum_pachyacanthum","social","ground"
"Halicitidae","Halictini","Lasioglossum_albescens","social","ground"
"Halicitidae","Halictini","Lasioglossum_serenum","social","ground"
"Halicitidae","Halictini","Lasioglossum_callomelittinum","social","ground"
"Halicitidae","Halictini","Lasioglossum_excultum","social","ground"
"Halicitidae","Halictini","Lasioglossum_hybodinum","social","ground"
"Halicitidae","Halictini","Lasioglossum_dissimulator","social","ground"
"Halicitidae","Halictini","Lasioglossum_lithuscum","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_peraustrale","social","ground"
"Halicitidae","Halictini","Lasioglossum_plorator","social","ground"
"Halicitidae","Halictini","Lasioglossum_rufulipes","social","ground"
"Halicitidae","Halictini","Lasioglossum_albocinctum","social","ground"
"Halicitidae","Halictini","Lasioglossum_discum","social","ground"
"Halicitidae","Halictini","Lasioglossum_callizonium","social","ground"
"Halicitidae","Halictini","Lasioglossum_leucozonium","social","ground"
"Halicitidae","Halictini","Lasioglossum_kansuense","social","ground"
"Halicitidae","Halictini","Lasioglossum_dynastes","social","ground"
"Halicitidae","Halictini","Lasioglossum_occidens","social","ground"
"Halicitidae","Halictini","Lasioglossum_upinense","social","ground"
"Halicitidae","Halictini","Lasioglossum_majus","social","ground"
"Halicitidae","Halictini","Lasioglossum_mutilum","social","ground"
"Halicitidae","Halictini","Lasioglossum_scitulum","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_zonulum","social","ground"
"Halicitidae","Halictini","Lasioglossum_albopilosum","social","ground"
"Halicitidae","Halictini","Lasioglossum_platycephalum","social","ground"
"Halicitidae","Halictini","Lasioglossum_brunnesetum","social","ground"
"Halicitidae","Halictini","Lasioglossum_plebeium","social","ground"
"Halicitidae","Halictini","Lasioglossum_athrix","social","ground"
"Halicitidae","Halictini","Lasioglossum_brazieri","social","ground"
"Halicitidae","Halictini","Lasioglossum_repraesentans","social","ground"
"Halicitidae","Halictini","Lasioglossum_seductum","social","ground"
"Halicitidae","Halictini","Lasioglossum_littleri","social","ground"
"Halicitidae","Halictini","Lasioglossum_conspicuum","social","ground"
"Halicitidae","Halictini","Lasioglossum_gilesi","social","ground"
"Halicitidae","Halictini","Lasioglossum_speculatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_mediopolitum","social","ground"
"Halicitidae","Halictini","Lasioglossum_bicingulatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_tamburinei","social","ground"
"Halicitidae","Halictini","Lasioglossum_mirandum","social","ground"
"Halicitidae","Halictini","Lasioglossum_parasphecodum","social","ground"
"Halicitidae","Halictini","Lasioglossum_bucculum","social","ground"
"Halicitidae","Halictini","Lasioglossum_cognatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_baudini","social","ground"
"Halicitidae","Halictini","Lasioglossum_opacicolle","social","ground"
"Halicitidae","Halictini","Lasioglossum_bicolor","social","ground"
"Halicitidae","Halictini","Lasioglossum_convexum","social","ground"
"Halicitidae","Halictini","Lasioglossum_expansifrons","social","ground"
"Halicitidae","Halictini","Lasioglossum_willsi","social","ground"
"Halicitidae","Halictini","Lasioglossum_chapmani","social","ground"
"Halicitidae","Halictini","Lasioglossum_ebeneum","social","ground"
"Halicitidae","Halictini","Lasioglossum_demicapillum","social","ground"
"Halicitidae","Halictini","Lasioglossum_humei","social","ground"
"Halicitidae","Halictini","Lasioglossum_obscurissimum","social","ground"
"Halicitidae","Halictini","Lasioglossum_erythrurum","social","ground"
"Halicitidae","Halictini","Lasioglossum_hemichalceum","social","ground"
"Halicitidae","Halictini","Lasioglossum_mundulum","social","ground"
"Halicitidae","Halictini","Lasioglossum_fasciatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_quadratum","social","ground"
"Halicitidae","Halictini","Lasioglossum_sororculum","social","ground"
"Halicitidae","Halictini","Lasioglossum_florale","social","ground"
"Halicitidae","Halictini","Lasioglossum_veronicae","social","ground"
"Halicitidae","Halictini","Lasioglossum_greavesi","social","ground"
"Halicitidae","Halictini","Lasioglossum_soror","social","ground"
"Halicitidae","Halictini","Lasioglossum_immaculatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_vitripenne","social","ground"
"Halicitidae","Halictini","Lasioglossum_ochroma","social","ground"
"Halicitidae","Halictini","Lasioglossum_globosum","social","ground"
"Halicitidae","Halictini","Lasioglossum_gynochilum","social","ground"
"Halicitidae","Halictini","Lasioglossum_tridens","social","ground"
"Halicitidae","Halictini","Lasioglossum_calophyllae","social","ground"
"Halicitidae","Halictini","Lasioglossum_supralucens","social","ground"
"Halicitidae","Halictini","Lasioglossum_castor","social","ground"
"Halicitidae","Halictini","Lasioglossum_pulvitectum","social","ground"
"Halicitidae","Halictini","Lasioglossum_helichrysi","social","ground"
"Halicitidae","Halictini","Lasioglossum_clelandi","social","ground"
"Halicitidae","Halictini","Lasioglossum_orbatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_lanarium","social","ground"
"Halicitidae","Halictini","Lasioglossum_platychilum","social","ground"
"Halicitidae","Halictini","Lasioglossum_whiteanum","social","ground"
"Halicitidae","Halictini","Lasioglossum_altichum","social","ground"
"Halicitidae","Halictini","Lasioglossum_imitator","social","ground"
"Halicitidae","Halictini","Lasioglossum_sulthicum","social","ground"
"Halicitidae","Halictini","Lasioglossum_lacthium","social","ground"
"Halicitidae","Halictini","Lasioglossum_hiltacum","social","ground"
"Halicitidae","Halictini","Lasioglossum_subrussatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_olgae","social","ground"
"Halicitidae","Halictini","Lasioglossum_duplex","social","ground"
"Halicitidae","Halictini","Lasioglossum_euboeense","social","ground"
"Halicitidae","Halictini","Lasioglossum_nigripes","social","ground"
"Halicitidae","Halictini","Lasioglossum_apristum","social","ground"
"Halicitidae","Halictini","Lasioglossum_hoffmanni","social","ground"
"Halicitidae","Halictini","Lasioglossum_laticeps","social","ground"
"Halicitidae","Halictini","Lasioglossum_mediterraneum","social","ground"
"Halicitidae","Halictini","Lasioglossum_immunitum","social","ground"
"Halicitidae","Halictini","Lasioglossum_algericolellum","social","ground"
"Halicitidae","Halictini","Lasioglossum_malachurum","social","ground"
"Halicitidae","Halictini","Lasioglossum_subhirtum","social","ground"
"Halicitidae","Halictini","Lasioglossum_articulare","social","ground"
"Halicitidae","Halictini","Lasioglossum_lineare","social","ground"
"Halicitidae","Halictini","Lasioglossum_sibiriacum","social","ground"
"Halicitidae","Halictini","Lasioglossum_nigrum","social","ground"
"Halicitidae","Halictini","Lasioglossum_quebecense","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_vulsum","social","ground"
"Halicitidae","Halictini","Lasioglossum_fulvicorne","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_baleicum","social","ground"
"Halicitidae","Halictini","Lasioglossum_fratellum","social","ground"
"Halicitidae","Halictini","Lasioglossum_subfulvicorne","social","ground"
"Halicitidae","Halictini","Lasioglossum_nupricola","social","ground"
"Halicitidae","Halictini","Lasioglossum_seillean","social","ground"
"Halicitidae","Halictini","Lasioglossum_subtropicum","social","ground"
"Halicitidae","Halictini","Lasioglossum_noctivagum","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_oenotherae","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_lusorium","social","ground"
"Halicitidae","Halictini","Lasioglossum_pauxillum","social","ground"
"Halicitidae","Halictini","Lasioglossum_truncatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_cooleyi","social","ground"
"Halicitidae","Halictini","Lasioglossum_granosum","social","ground"
"Halicitidae","Halictini","Lasioglossum_occultum","social","ground"
"Halicitidae","Halictini","Lasioglossum_avalonense","social","ground"
"Halicitidae","Halictini","Lasioglossum_tricinctum","social","ground"
"Halicitidae","Halictini","Lasioglossum_alphenum","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_sordidum","social","ground"
"Halicitidae","Halictini","Lasioglossum_kiautschouense","social","ground"
"Halicitidae","Halictini","Lasioglossum_pleurospeculum","social","ground"
"Halicitidae","Halictini","Lasioglossum_sabulosum","social","ground"
"Halicitidae","Halictini","Lasioglossum_taeniolellum","social","ground"
"Halicitidae","Halictini","Lasioglossum_speculinum","social","ground"
"Halicitidae","Halictini","Lasioglossum_spectrum","social","ground"
"Halicitidae","Halictini","Lasioglossum_sexstrigatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_ohei","social","ground"
"Halicitidae","Halictini","Lasioglossum_bluethgeni","social","ground"
"Halicitidae","Halictini","Lasioglossum_japonicum","social","ground"
"Halicitidae","Halictini","Lasioglossum_lustrans","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_glabriventre","social","ground"
"Halicitidae","Halictini","Lasioglossum_fedorense","social","ground"
"Halicitidae","Halictini","Lasioglossum_sopinci","social","ground"
"Halicitidae","Halictini","Lasioglossum_swenki","social","ground"
"Halicitidae","Halictini","Lasioglossum_rufopanticis","social","ground"
"Halicitidae","Halictini","Lasioglossum_subobscurum","social","ground"
"Halicitidae","Halictini","Lasioglossum_pectorale","solitary","ground"
"Halicitidae","Halictini","Lasioglossum_pectoraloides","social","ground"
"Halicitidae","Halictini","Lasioglossum_kincaidii","social","ground"
"Halicitidae","Halictini","Lasioglossum_nelumbonis","social","ground"
"Halicitidae","Halictini","Lasioglossum_robertsoni","social","ground"
"Halicitidae","Halictini","Lasioglossum_crassepunctatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_brevicorne","social","ground"
"Halicitidae","Halictini","Lasioglossum_limbellum","social","ground"
"Halicitidae","Halictini","Lasioglossum_deceptum","social","ground"
"Halicitidae","Halictini","Lasioglossum_ferinum","social","ground"
"Halicitidae","Halictini","Lasioglossum_virens","social","ground"
"Halicitidae","Halictini","Lasioglossum_aureolum","social","ground"
"Halicitidae","Halictini","Lasioglossum_pectinatum","social","ground"
"Halicitidae","Halictini","Lasioglossum_pseudopectorale","social","ground"
"Halicitidae","Halictini","Lasioglossum_leptocephalum","social","ground"
"Halicitidae","Halictini","Lasioglossum_pseudolittorale","social","ground"
