"species","n_alt","mean_alt","sd_alt","se_alt","within_sp_var_alt"
"Lasioglossum_surianae","6","8","10.430724","4.258325","43544.085377"
"Chelostoma_philadelphi","151","206.05298","154.072701","12.538259","1730.228558"
"Lasioglossum_izawsum","3","160","110.584809","63.846169","87088.170753"
"Lasioglossum_zingowli","1","531",NA,NA,"261264.512259"
"Halictus_phryganicus","4","79.5","43.737855","21.868928","65316.128065"
"Lasioglossum_ceanothi","2","612.5","832.264681","588.5","130632.25613"
"Lasioglossum_robertsoni","2","1670.5","143.542677","101.5","130632.25613"
"Dasypoda_hirtipes","1476","110.138889","206.340427","5.370827","177.008477"
"Melitta_americana","35","87.628571","110.035311","18.599362","7464.70035"
"Dasypoda_argentata","304","305.957237","454.742528","26.081273","859.422738"
"Hesperapis_larreae","109","807.587156","413.950462","39.649263","2396.922131"
"Hesperapis_rhodocerata","29","1311.793103","190.783231","35.427557","9009.121112"
"Hesperapis_trochanterata","5","1226.4","182.788949","81.745703","52252.902452"
"Hesperapis_regularis","52","519.673077","440.907252","61.142835","5024.317543"
"Macropis_nuda","166","298.427711","368.765842","28.62178","1573.882604"
"Melitta_maura","4","789.75","169.712256","84.856128","65316.128065"
"Melitta_eickworti","11","435.818182","386.962483","116.673579","23751.319296"
"Capicola_richtersveldensis","6","531.333333","283.388544","115.692889","43544.085377"
"Melitta_ezoana","3","838","585.709826","338.159726","87088.170753"
"Patellapis_minima","3","747.333333","2.886751","1.666666","87088.170753"
"Patellapis_coccinea","1","894",NA,NA,"261264.512259"
"Patellapis_joffrei","1","894",NA,NA,"261264.512259"
"Lasioglossum_nicolli","2","379.5","531.037193","375.5","130632.25613"
"Thrinchostoma_sakalavum","2","1068","132.936075","94","130632.25613"
"Lasioglossum_avalonense","12","150","115.858848","33.445569","21772.042688"
"Lasioglossum_musculoides","1","119",NA,NA,"261264.512259"
"Lasioglossum_fulvitarse","2","2324","60.811183","43","130632.25613"
"Lasioglossum_paitense","1","664",NA,NA,"261264.512259"
"Augochlorodes_turrifaciens","2","858.5","30.405592","21.5","130632.25613"
"Augochloropsis_patens","1","907",NA,NA,"261264.512259"
"Patellapis_zacephala","2","1426","35.355339","25","130632.25613"
"Ruginomia_rugiventris","6","1075.333333","131.070465","53.509293","43544.085377"
"Lasioglossum_aethiopicum","4","1057","484.220336","242.110168","65316.128065"
"Patellapis_andreniformis","5","1128.4","570.473312","255.123421","52252.902452"
"Patellapis_abessinica","1","1451",NA,NA,"261264.512259"
"Thrinchostoma_torridum","4","276.5","293.299051","146.649526","65316.128065"
"Patellapis_vittata","3","855.333333","713.846155","412.13927","87088.170753"
"Lasioglossum_pachyacanthum","1","729",NA,NA,"261264.512259"
"Lasioglossum_ferinum","1","881",NA,NA,"261264.512259"
"Patellapis_braunsella","1","1018",NA,NA,"261264.512259"
"Lasioglossum_tannaense","1","642",NA,NA,"261264.512259"
"Augochlora_francisca","2","693","1.414214","1","130632.25613"
"Augochlora_caerulior","4","758.5","82.067046","41.033523","65316.128065"
"Augochlora_repandirostris","7","977.714286","479.864465","181.37172","37323.501751"
"Lasioglossum_sublatens","1","1624",NA,NA,"261264.512259"
"Melitta_haemorrhoidalis","777","269.539254","449.94381","16.141644","336.247764"
"Macropis_europaea","1173","135.363171","192.48231","5.620071","222.731895"
"Melitta_leporina","751","277.316911","486.526651","17.75361","347.888831"
"Macropis_fulvipes","455","225.237363","282.577198","13.247423","574.207719"
"Melitta_tricincta","251","215.414343","354.132398","22.352639","1040.894471"
"Melitta_nigricans","343","216.029155","239.901428","12.95346","761.704117"
"Melitta_dimidiata","56","940.928571","733.654138","98.038658","4665.437719"
"Dasypoda_aurata","18","56.388889","62.59406","14.753561","14514.695126"
"Dasypoda_cingulata","8","313","329.828094","116.611841","32658.064032"
"Dasypoda_dusmeti","5","880.8","556.486029","248.868118","52252.902452"
"Capicola_nigerrima","6","344.166667","277.383068","113.241163","43544.085377"
"Capicola_nanula","4","931","282.560908","141.280454","65316.128065"
"Melitta_arrogans","65","613.307692","419.139741","51.987887","4019.454035"
"Meganomia_binghami","47","969.553191","298.783753","43.58209","5558.81941"
"Dasypoda_spinigera","7","204","434.550726","164.244736","37323.501751"
"Dasypoda_pyriformis","1","1",NA,NA,"261264.512259"
"Dasypoda_visnaga","18","240.166667","376.180221","88.666528","14514.695126"
"Dasypoda_morawitzi","10","105.6","59.546807","18.830354","26126.451226"
"Melitta_melittoides","40","241.7","349.598759","55.276417","6531.612806"
"Dasypoda_crassicornis","15","1100.133333","1077.767525","278.278378","17417.634151"
"Dasypoda_braccata","12","408.583333","329.988556","95.259491","21772.042688"
"Rediviva_longimanus","13","508.230769","221.827318","61.523828","20097.270174"
"Melitta_melanura","3","86.333333","72.541942","41.88211","87088.170753"
"Protandrena_rudbeckiae","16","293.5625","541.148035","135.287009","16329.032016"
"Protandrena_andrenoides","150","273.686667","231.551294","18.906084","1741.763415"
"Protandrena_aestivalis","95","391.789474","403.600442","41.408532","2750.152761"
"Pseudomacrotera_turgiceps","79","716.835443","495.970001","55.800985","3307.145725"
"Macrotera_portalis","37","1405.594595","314.191242","51.652722","7061.203034"
"Macrotera_mellea","49","648.632653","430.800983","61.542998","5331.928822"
"Macrotera_knulli","14","1662","622.312066","166.319896","18661.750876"
"Perdita_cephalotes","27","1446.740741","456.120985","87.780524","9676.463417"
"Andrena_fenningeri","98","174.510204","223.106199","22.537129","2665.964411"
"Andrena_spiraeana","240","291.85","290.396588","18.745019","1088.602134"
"Andrena_wheeleri","120","605.658333","665.545085","60.755676","2177.204269"
"Andrena_violae","214","277.205607","280.62033","19.182811","1220.862207"
"Andrena_bisalicis","175","232.137143","236.56071","17.882309","1492.94007"
"Andrena_forbesii","489","438.480573","542.809129","24.546677","534.283256"
"Andrena_platyparia","115","248.078261","249.866145","23.300138","2271.865324"
"Andrena_ceanothi","144","280.465278","361.990185","30.165849","1814.336891"
"Andrena_nigripes","53","453.264151","513.825964","70.579424","4929.519099"
"Andrena_tridens","199","504.668342","712.915461","50.537237","1312.886996"
"Andrena_erigeniae","507","256.550296","202.415353","8.989581","515.31462"
"Ancylandrena_larreae","105","577.371429","405.013634","39.525283","2488.23345"
"Andrena_geranii","150","405.593333","477.949677","39.024428","1741.763415"
"Protandrena_solidaginis","28","798.892857","863.478038","163.182011","9330.875438"
"Protandrena_illinoiensis","28","279.321429","286.389408","54.122511","9330.875438"
"Osmia_atriventris","528","250.032197","257.736043","11.216522","494.819152"
"Andrena_hattorfiana","1479","320.069642","420.332192","10.929708","176.649434"
"Macrotera_echinocacti","42","651.714286","498.418488","76.907642","6220.583625"
"Andrena_thaspii","407","1019.904177","988.574693","49.001828","641.927549"
"Protandrena_bakeri","56","2389.803571","593.215258","79.271723","4665.437719"
"Andrena_hippotes","389","359.503856","479.841955","24.328953","671.631137"
"Andrena_cercocarpi","41","601.02439","746.315935","116.554967","6372.305177"
"Andrena_pulverea","28","266.928571","256.62495","48.497557","9330.875438"
"Andrena_w-scripta","456","887.960526","790.789056","37.03209","572.948492"
"Andrena_algida","143","677.104895","898.054366","75.099079","1827.024561"
"Andrena_nuda","293","398.105802","602.20322","35.181088","891.687755"
"Ancylandrena_koebelei","17","838.058824","489.444771","118.707793","15368.500721"
"Andrena_robertsonii","185","298.372973","367.063474","26.987043","1412.240607"
"Megandrena_enceliae","97","485.247423","338.970409","34.41723","2693.44858"
"Andrena_canadensis","184","403.717391","520.505908","38.372205","1419.915827"
"Andrena_pallidifovea","201","1014.283582","733.846717","51.761556","1299.823444"
"Macrotera_tristella","10","705.9","539.280683","170.535526","26126.451226"
"Calliopsis_puellae","223","877.73991","476.994093","31.941887","1171.589741"
"Samba_fasciata","7","838.285714","464.726699","175.650182","37323.501751"
"Flavipanurgus_ibericus","6","853.333333","590.279482","240.980589","43544.085377"
"Liopoeum_trifasciatum","104","848.576923","790.912349","77.555337","2512.158772"
"Andrena_gelriae","146","216.506849","351.064455","29.054301","1789.482961"
"Liopoeum_hirsutulum","66","684.030303","697.183079","85.817305","3958.553216"
"Andrena_avara","1","96",NA,NA,"261264.512259"
"Andrena_semirugosa","10","582.3","498.719037","157.708807","26126.451226"
"Andrena_carolina","195","265.605128","292.30226","20.9322","1339.818012"
"Liopoeum_argentinum","28","1585.714286","785.358086","148.418728","9330.875438"
"Andrena_mariana","4","248.75","413.420186","206.710093","65316.128065"
"Perdita_perpallida","53","634.924528","572.900711","78.693965","4929.519099"
"Camptopoeum_frontale","28","825.107143","806.469183","152.40835","9330.875438"
"Liopoeum_mendocinum","22","1391.454545","574.302287","122.441659","11875.659648"
"Andrena_haemorrhoa","2912","169.763049","243.115245","4.505225","89.719956"
"Andrena_ruficrus","899","215.174638","363.514841","12.123899","290.61681"
"Andrena_denticulata","1232","146.250812","261.584768","7.452588","212.065351"
"Panurginus_sericatus","27","2165.925926","370.008516","71.208172","9676.463417"
"Andrena_luridiloma","10","65.9","67.697776","21.407916","26126.451226"
"Andrena_taraxaci","35","499.885714","520.654665","88.006701","7464.70035"
"Andrena_vachali","14","327.428571","233.657446","62.447579","18661.750876"
"Rediviva_brunnea","6","1866.666667","166.802478","68.096826","43544.085377"
"Rediviva_macgregori","23","1134.913043","320.017601","66.728283","11359.32662"
"Rediviva_emdeorum","14","793.214286","283.737197","75.831956","18661.750876"
"Dasypoda_pyrotrichia","1","1355",NA,NA,"261264.512259"
"Rediviva_nitida","13","421.230769","183.474864","50.886772","20097.270174"
"Rediviva_micheneri","8","146.875","74.698322","26.409845","32658.064032"
"Rediviva_parva","33","290.393939","241.481487","42.036531","7917.106432"
"Rediviva_intermedia","10","1134.1","354.136336","111.987742","26126.451226"
"Rediviva_gigas","6","488.333333","233.198342","95.202824","43544.085377"
"Rediviva_alonsoae","5","863.8","353.479419","158.080802","52252.902452"
"Rediviva_aurata","10","160.1","140.753094","44.510036","26126.451226"
"Rediviva_rufipes","31","463.483871","359.097375","64.495792","8427.887492"
"Rediviva_albifasciata","12","645.166667","295.517061","85.308427","21772.042688"
"Rediviva_saetigera","9","1201.222222","585.297954","195.099318","29029.390251"
"Andrena_nasonii","620","277.077419","288.706665","11.594739","421.394375"
"Andrena_imitatrix","538","300.213755","412.042603","17.764418","485.62177"
"Andrena_scotica","952","108.178571","125.316876","4.061543","274.437513"
"Calliopsis_subalpina","275","967.625455","531.666882","32.060719","950.052772"
"Macrotera_texana","28","781.714286","527.628998","99.712508","9330.875438"
"Andrena_helianthi","322","747.372671","742.569722","41.381793","811.380473"
"Andrena_bimaculata","193","327.65285","482.526952","34.73305","1353.702136"
"Andrena_nivalis","484","652.419421","763.420352","34.700925","539.802711"
"Andrena_commoda","285","366.010526","470.453561","27.867264","916.717587"
"Andrena_melanochroa","197","806.624365","857.113101","61.06678","1326.215798"
"Andrena_alleghaniensis","202","220.930693","193.681677","13.627395","1293.388675"
"Andrena_fucata","1428","202.034314","347.157067","9.18675","182.958342"
"Andrena_frigida","438","542.810502","755.878102","36.117253","596.49432"
"Andrena_rufosignata","252","559.924603","685.798112","43.20122","1036.763938"
"Panurginus_atriceps","84","1200","810.817466","88.467438","3110.291813"
"Andrena_barbilabris","1603","232.530256","432.125945","10.793035","162.984724"
"Andrena_mandibularis","209","263.870813","271.078788","18.750912","1250.069437"
"Andrena_miranda","282","611.712766","695.223151","41.399936","926.469902"
"Andrena_topazana","74","1822.527027","691.272962","80.35885","3530.601517"
"Andrena_perplexa","367","283.035422","396.639347","20.704405","711.892404"
"Andrena_distans","139","219.014388","249.070096","21.12585","1879.600808"
"Protoxaea_gloriosa","174","1073.41954","541.611673","41.059475","1501.520185"
"Andrena_fragilis","215","214.851163","187.484918","12.786365","1215.183778"
"Andrena_pruni","202","248.282178","255.86339","18.002485","1293.388675"
"Andrena_transnigra","206","1583.820388","934.002492","65.075037","1268.274331"
"Andrena_sigmundi","183","378.562842","546.610017","40.406575","1427.67493"
"Andrena_erythrogaster","261","454.35249","534.956438","33.112972","1001.013457"
"Andrena_brevipalpis","196","243.510204","272.876632","19.491188","1332.982205"
"Andrena_fulvata","146","593.424658","485.951719","40.21765","1789.482961"
"Andrena_nigrihirta","178","730.421348","789.767138","59.19555","1467.778159"
"Andrena_rugosa","302","298.582781","288.746975","16.615521","865.114279"
"Andrena_placata","167","180.149701","187.892068","14.539525","1564.458157"
"Spinoliella_rufiventris","10","1480.1","924.496674","292.351518","26126.451226"
"Macrotera_latior","96","1533.395833","430.335157","43.920898","2721.505336"
"Andrena_confinis","32","527.03125","357.948319","63.276921","8164.516008"
"Melitturga_clavicornis","104","769.634615","774.277089","75.924115","2512.158772"
"Protandrena_mexicanorum","119","1310.932773","601.130851","55.105575","2195.500103"
"Perdita_albipennis","276","1074.884058","581.925307","35.027787","946.610552"
"Andrena_piperi","197","1078.28934","668.367294","47.619198","1326.215798"
"Andrena_anograe","36","1820.972222","653.859989","108.976665","7257.347563"
"Andrena_scurra","168","1263.52381","686.184556","52.940288","1555.145906"
"Perdita_nevadensis","48","1434.0625","736.722714","106.336764","5443.010672"
"Andrena_personata","167","215.323353","213.713756","16.537667","1564.458157"
"Calliopsis_pugionis","15","421","436.653835","112.743535","17417.634151"
"Andrena_candidiformis","126","1169.309524","732.949891","65.296366","2073.527875"
"Andrena_illinoiensis","217","701.479263","608.431439","41.303017","1203.983927"
"Perdita_punctosignata","115","740.878261","491.126849","45.797815","2271.865324"
"Perdita_minima","119","713.605042","452.107274","41.444606","2195.500103"
"Perdita_callicerata","204","1184.431373","471.464222","33.009098","1280.708393"
"Andrena_andrenoides","151","681.582781","717.591438","58.396763","1730.228558"
"Panurginus_occidentalis","25","537","535.742787","107.148557","10450.58049"
"Protandrena_bancrofti","103","806.281553","556.216762","54.805666","2536.548663"
"Andrena_nigrae","168","366.672619","437.39421","33.745696","1555.145906"
"Andrena_caerulea","171","839.321637","744.728215","56.95079","1527.862645"
"Andrena_salicifloris","161","950.478261","867.482126","68.367169","1622.760946"
"Andrena_striatifrons","101","1569.683168","647.050291","64.38391","2586.777349"
"Perdita_bishoppi","61","355.967213","433.988977","55.566595","4283.024791"
"Calliopsis_crypta","24","1571.958333","494.311157","100.900842","10886.021344"
"Perdita_diversa","23","1490.73913","518.666403","108.149421","11359.32662"
"Perdita_ashmeadi","50","916.3","539.516346","76.299133","5225.290245"
"Andrena_sagittagalea","11","122.545455","100.448359","30.28632","23751.319296"
"Andrena_macoupinensis","128","806.96875","738.577937","65.281683","2041.129002"
