"family","tribe","tips","sociality_binary","sociality_three_states","nest_three_states","nest_binary"
"Andrenidae","Andreninini","Andrena_albifacies","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_caliginosa","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_omogensis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_saettana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_troodica","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_caroli","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_wolfi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_alleghaniensis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_prima","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_anograe","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_oenotherae","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_vanduzeei","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_linsleyi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_fenningeri","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_imitatrix","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_mendica","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_kalmiae","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_ilicis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_cuneilabris","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_olivacea","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_puthua","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_linsleyana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_forbesii","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_hippotes","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_striatifrons","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_nuda","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_ceanothi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_miranda","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_salicifloris","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_sigmundi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_rugosa","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_cupreotincta","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_cleodora","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_cyanophila","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_spiraeana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_foveopunctata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_haemorrhoa","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_lagopus","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_cerasifolii","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_arsinoe","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_angustella","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_banksi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_dimorpha","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_erythronii","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_mandibularis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_thaspii","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_prolixa","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_macoupinensis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_topazana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_praecox","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_frigida","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_perarmata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_milwaukeensis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_rufosignata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_carolina","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_schuhi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_hemileuca","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_benefica","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_fulva","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_synadelpha","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_helvola","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_clarkella","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_rogenhoferi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_lapponica","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_fucata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_nycthemera","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_apicata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_mitis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_fuscipes","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_nigriceps","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_hirticincta","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_colletina","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_peckhami","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_columbiana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_surda","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_nubecula","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_canadensis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_costillensis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_denticulata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_cercocarpi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_vandykei","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_palpalis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_principalis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_hastulata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_sphaeralceae","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_coitana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_tarsata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_tsukubana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_palaestina","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_pela","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_aegyptiaca","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_alluaudi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_leucura","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_relata","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_bassana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_accepta","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_brooksi","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_porterae","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_manifesta","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_chekiangensis","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_bytinskii","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_curiosa","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_ramlehiana","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_lonicerae","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Andrena_cubiceps","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Ancylandrena_atoposoma","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Ancylandrena_timberlakei","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Ancylandrena_koebelei","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Ancylandrena_larreae","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Megandrena_enceliae","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Megandrena_mentzeliae","solitary","solitary","ground","ground"
"Andrenidae","Andreninini","Alocandrena_porteri","solitary","solitary","ground","ground"
"Andrenidae","Euherbistiini","Euherbstia_excellens","solitary","solitary","ground","ground"
"Andrenidae","Euherbistiini","Orphana_wagenknechti","solitary","solitary","ground","ground"
"Andrenidae","Melitturgini","Camptopoeum_frontale","solitary","solitary","ground","ground"
"Andrenidae","Melitturgini","Camptopoeum_negevense","solitary","solitary","ground","ground"
"Andrenidae","Melitturgini","Melitturga_albescens","solitary","solitary","ground","ground"
"Andrenidae","Melitturgini","Melitturga_clavicornis","solitary","solitary","ground","ground"
"Andrenidae","Melitturgini","Melitturga_pictipes","solitary","solitary","ground","ground"
"Andrenidae","Melitturgini","Melitturga_caudata","solitary","solitary","ground","ground"
"Andrenidae","Melitturgini","Melitturga_oraniensis","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_dentipes","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_avarus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_niloticus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_dentatus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_pici","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_siculus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_banksianus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_pyropygus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_maroccanus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_cephalotes","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_perezi","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_calcaratus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_dargius","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_acutus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_nigriscopus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_rungsii","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_convergens","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_farinosus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_canescens","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Panurgus_calceatus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Flavipanurgus_flavus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Flavipanurgus_venustus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Flavipanurgus_ibericus","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Flavipanurgus_kastiliensis","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Halopanurgus_baldocki","solitary","solitary","ground","ground"
"Andrenidae","Panurgini","Halopanurgus_fuzetus","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Clavipanurgus_desertus","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Clavipanurgus_orientalicus","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_albopilosus","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_turcomanicus","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_occidentalis","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_atriceps","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_beardsleyi","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_crawfordi","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_herzi","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_montanus","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_sericatus","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_ineptus","solitary","solitary","ground","ground"
"Andrenidae","Panurginini","Panurginus_romani","solitary","solitary","ground","ground"
"Andrenidae","Mermiglossini","Mermiglossa_rufa","solitary","solitary","ground","ground"
"Andrenidae","Mermiglossini","Plesiopanurgus_cinerarius","solitary","solitary","ground","ground"
